,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode
7575,31c3hIaCg0Ad4jd36uWqSj,Da Baddest (feat. Trey Songz),Big Kuntry King,6bhrNmiAdNGNeZ5g5JQi8v,My Turn To Eat,2008-09-30,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,5,0
12719,7cDzJyC95jtGO9zAeZsWOg,Kiss on My List,Daryl Hall & John Oates,4LniALl9S6YedTFdiZWOMS,Voices,1980,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0,1
13675,2UWdUez9MB9yzL7Y81Mcip,The Suburbs,Arcade Fire,3DrgM5X3yX1JP1liNLAOHI,The Suburbs,2010,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,6,0
31612,4WT6km9Pid9gZGGV6MOF49,Blaze - Radio Edit,Dannic,2bnXMOyQ61EDxNqlGijxY1,Blaze (Radio Edit),2016-07-01,Hands Up‏‏​​   ‍,1lSdljPk8zcAdXVMUduDia,edm,progressive electro house,1,1
32595,0R10qG8DbUzP9f5QUOeXZj,Toro - Original Mix,Pete Oak,5VOIMEFmxjFIgKOGWakW4O,Kitties on Trance,2015-11-20,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,7,1
16276,57wbOuofBE6Cb3mMPuQ24i,The Sweetest Sin,RÆVE,2BROL0G9PYromVD9jXbZ8E,The Sweetest Sin,2015-04-26,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0,0
10449,29Nzo1DUgMGtxU6op3ZI9n,Tussi,Marcianos Crew,3adVVvvsO9PnGkkBQgEcdu,Tussi,2019-04-22,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,2,1
6932,0l2o1LkTeVh7uQfePoXs7c,Cock the Hammer,Cypress Hill,02lktkm4J7K7N8T63Gm7KX,Black Sunday,1993-07-20,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,10,0
17664,1rYC34UUszS0QzzECNRhYb,Haute (feat. J Balvin & Chris Brown),Tyga,67LA6sxeFjVaL1Vex4CSgr,Haute (feat. J Balvin & Chris Brown),2019-06-05,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,9,1
28660,1z1Hg7Vb0AhHDiEmnDE79l,All the Time - Don Diablo Remix,Zara Larsson,1HoSmj2eLcsrR0vE9gThr4,All the Time (Don Diablo Remix),2019-07-05,Big Room House / Bigroom,2EnVd4ugXUybVQoQrarICY,edm,big room,1,0
13591,72hcFp4tYkd3dbNA9dZ3Pv,Bad Medicine,Bon Jovi,3mcKOl0KNe65BqiBa40WxR,New Jersey (Deluxe Edition),1988-09-13,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,9,1
6944,6Gkdq550XBZoACE78rYD6g,The L.A. Song,People Under The Stairs,2ood8bH4VbEAaxPpTFaSCy,O.S.T.,2003-06-02,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,7,1
14172,5ZdzNVOmCSp5HFLk0EgvJS,Dirty Little Secret,The All-American Rejects,03kOqFjrxiwkgvj2ExN6ii,Move Along,2005-01-01,keg party jukebox,4PjiT7SWnUsTTTvKOuR76f,rock,permanent wave,10,1
7699,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,4YtTX4GPvBvewbJvBfXCS2,FUTURE,2017-08-04,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,2,1
32709,70yPGzbTX6vrNtMJlHXJuL,Arabian Bounce,Wolfpack,4XtM3cdJMh3XVMqOpcIhRL,Arabian Bounce,2019-11-15,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,2,1
30402,1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),Mark Ronson,1GySemCUsaTUREhIPAF3hH,Find U Again (feat. Camila Cabello),2019-05-30,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,8,1
12923,0d1ZZw6gP3koov69lrmnvM,Anytime Soon,Chris Beer,5bSfqltFpVBbyHazg8puEr,Anytime Soon,2019-11-15,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,2,1
17591,7sZi8RCDaoMw9T0AU0iah4,Hasta Que Te Conocí,Juan Gabriel,40MZoVyhtsHn83wB3FevRe,Mi Historia Musical - Juan Gabriel,2016-08-26,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,2,0
19334,2NKRbRdRIcaGCXTq7xEpWV,Pam Pam,Wisin & Yandel,1TgrjbLaP9wVWlQ4O5OzER,Pam Pam,2008-01-01,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,10,1
6738,2QkUgk0UgTYBViwZKN0l3H,Famous,Sidhu Moose Wala,5GEuUicsxCNCOkuqzl6Jyk,Famous,2018-06-16,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0,0
7798,1U9nZggUdMYoC4QBEjxMIX,Drop the Bass Beats,Miami Bass Tracks,4JiUJc6yFzKDqcN9xbB5ps,"Miami Bass Tracks, Vol. 4",2016-06-13,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,4,0
18517,7cIkMEpDhT7Vpw1FHOQqKC,Si ella quisiera,Justin Quiles,0vBFa64sBqdd26KKIj4SKZ,La Promesa,2017-03-10,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,9,0
17147,2CIzijl6ok4bxdROewGbTO,Wonderwall (feat. Emelie Cyréus),Chad Cooper,1C1gMJDsMKgyDiVEI5mMWc,Chad's,2018-12-07,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,4,1
15588,5RxCC8ecpIb6W9MVrJNmSF,...To Be Loved,Papa Roach,3ETIenGs9NduSmJ9Zp82DA,The Paramour Sessions,2006-01-01,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,8,1
15922,2MwCQtdvtZGbW2Iu92FfFv,Shoot to Thrill,Halestorm,2uCehLMuLbXVqEklFZzfZA,ReAniMate 2.0: The CoVeRs eP,2013-10-15,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,2,1
9019,5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,7Cw4LObzgnVqSlkuIyywtI,DIE FOR MY BITCH,2019-07-19,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,1,1
12458,5u5qlnyVaewWugJIjzilIc,Smokin',Boston,2QLp07RO6anZHmtcKTEvSC,Boston,1976,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,2,1
3413,3W6WaJa1wRQfbhqotaHtyM,Fantasy Girl,Johnny O.,00aPN15QfVpKCu4oCDuBfb,Johnny O (Deluxe Edition),2011-08-15,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,9,0
8101,0vPHA6ipjSD2B5lHKub21I,Afro Trap Pt. 3 (Champions League),MHD,0SzW2TGB5q2fvRAIw9649j,MHD,2016-04-15,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,10,1
16212,71UYuIZf0TeXAjyy72COVr,Tear Me Down (feat. Philip Rustad),Davai,0RUNbRdWfIcWw8cawHYi1K,Tear Me Down (feat. Philip Rustad),2019-09-20,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,11,1
28496,5M9jOReAKGZ2AttVefFjTY,Don't Look Down,Martin Garrix,7e4eCJT5ON1FpJD5Si341e,Don't Look Down,2015-03-17,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0,1
4838,1G2y3ckwnDX4IOiemPOXEW,Run,Delta Rae,0HvAm2vysVverWiodCEhON,After It All,2015-04-07,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,49qyKvg6UAQAvIMUIGMnP3,pop,indie poptimism,2,1
8185,4MeDnO5yA2Zi6IMlVApRci,Freek-A-Leek,Petey Pablo,2R7G5Z0RWWZU1V731JZG68,Still Writing In My Diary: 2nd Entry,2004,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,2,1
30605,5xARsmYzBFk5onyIWoAIMH,Inferno,Hechmann,0vW1IWBWmzpMZvWTsUBRUh,Inferno,2017-05-05,EDM Trap,7CEEEMKV41x0RlFCXWdvKF,edm,pop edm,1,1
13193,2vbRZMSsenMBhpF6am4uRc,Watch Your Life,Itadi,0FPxNka2LFpFgHTT5zCtRj,Itadi,2013-05-03,Afro Psychedelica,37i9dQZF1DWVyizF9BJ61m,rock,classic rock,0,1
30433,3ydfhgIZIc2j39NLIhpJpq,Fuck You,CeeLo Green,5uR0dqBMYWZFYJT7mvPZ82,The Lady Killer (Deluxe),2010-11-09,2010 - 2011 - 2012 - 2013 - 2014 - 2015 - 2016 - 2017 - 2018 - 2019 - 2020 TOP HITS,2DjIfVDXGYDgRxw7IJTKVb,edm,pop edm,0,1
9263,3gppA9cIA46C4nomcRq1NF,Mister Dardy,Dardan,5M9e4KxPwrUJo2UCCo8tgu,Hallo Deutschrap,2017-05-19,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,1,1
24037,2SPFC3GXog3hBb24Ww9sFV,Stay,Eternal,0muxkHLB5waGUEAcOlBMYA,Stay: The Essential Eternal Collection,2001,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,10,0
7386,2Vf2Pflg5rTWSvSCK4qq4A,Privacy,Chris Brown,0nw71bvTpWAQR0BkgAwYIP,Privacy,2017-03-24,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,0Hr2h94pKN8QAGVAgD6BsD,rap,southern hip hop,0,1
6499,0ZAsC6ftHsSEUQoNbjyATV,Bummer,[ocean jams],1WUTtFjT8B8c4afUCpsWOc,Horizons,2019-06-28,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,2,0
26766,7vjrRo9zu1pvrqLe6A5Yex,Will You Love Me Tomorrow,The Shirelles,4tMp1Fe9uFDCGxC0uO7rFd,Filth,2013-01-01,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0,1
29474,32iD965RO5haquFAlq5jhz,Lifting You Higher (ASOT 900 Anthem) - Blasterjaxx Remix,Armin van Buuren,2kVKXpGBQ6tqbwbqRXDf6A,Lifting You Higher (ASOT 900 Anthem) [Blasterjaxx Remix],2019-02-22,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,9,1
856,3tPJHHygrSqPgZPoAxON8B,Letting Go,Verses,3UOCEOeOpQEcLithw3QCF8,Letting Go,2018-04-26,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,2,1
9324,7i1nzuzVU0y6XzGdVMJDoI,Been There Done That,Dr. Dre,65iIvuaOUH25KGUwpYNYgh,Dr. Dre Presents... The Aftermath,1996-01-01,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,6,0
6380,0atWq5Ua1ax7zMKDjSQEpg,Dag 1,Gilli,23XWJkbajNgPdvmwHoXeUp,Kiko,2019-07-13,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0,0
14933,3vPrFUtWpKT9oNW94NDDEW,Don't Know What You Got (Till It's Gone),Cinderella,0DGiVv0CmN2elcLYSeiXPm,Long Cold Winter,1988,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,9,1
20842,2pNSi1RkuV0vNVRLI4SOtb,Work It,Tabitha,0iamyfQNN5cS07MXtLB8NY,"Hsmn, Pt. 1- Single",2019-09-20,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,11,0
18968,6Ges5C2IE738iJh4HyQizQ,Ay Vamos,J Balvin,4loQMkHOAbqVdyb59KBbsp,La Familia B Sides,2014-09-16,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,8,0
27886,2Tax5xK7RwwpnZOss6HmvD,Drop It,CamelPhat,2VZ9MNwk6JRTgOAWRFK3wI,Monsters EP,2017-09-22,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,2,1
9137,4D2pxxPpgyJdowXmebsXKs,Mangroves,Shahmen,18Pnm0RcVToqjwY5p48ykw,BAD DREAM CATCHER,2019-10-31,Gangsta Rap 💎 Rap Party,0BwUQpqHSlC2YfKwOp2dQV,rap,gangster rap,6,0
32785,6GVtybBya8EzI4rC9P7FQM,Atmosphere,Kaskade,3LiKihtm0ESVSXkDHQpgQ9,Atmosphere,2013-06-07,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,3,1
24789,7mrXW08W9eOrP5jxKOzhZq,New Jack Swing,Wreckx-N-Effect,4y4qpoEoAVz098hapi6prZ,Rap Declares WAR,1992-01-01,CSR 103:9 (GTA: SA),4sr2xEhXQR5VuZ0LZX8TQ8,r&b,new jack swing,11,1
4313,2rl644SDyLDBBKhUPSFucq,Warrior,Oriel Poole,1GFn24DJrp5OFYJuMEGzJ4,Warrior,2019-12-31,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,6,0
594,7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,7cVXH4slEYzGjDh498OFyL,Me 4 U,2015-10-16,Dance Pop Tunes,4SdfG4cPG3skmTiQLozZGh,pop,dance pop,4,1
7908,0fLILzjVXRCLC0lsNKcQ8I,P.I.M.P. - Snoop Dogg Remix,50 Cent,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,3,0
26302,4Kt9ktbH1rLPGSfc8YXpfr,Counterlight,1986 Omega Tribe,2D0ZslksGmdeDPrMXzZ0XX,Crystal Night,1987-02-04,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,4,0
13008,5lmIYnlQtX87TBSo7A2eUI,Wang Dang Sweet Poontang,Ted Nugent,0n5v0O4M1D6Cw5d4KZb5mQ,The Essential Ted Nugent,2010-10-26,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,2,1
18738,7dhGAjw1MVZRBHcktKo3Kd,Alive,Many Moor,2MGI79wRNacpp8Qmxh6ah9,Alive,2016-06-10,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,11,1
24594,4330XmgVWlx98Y3Naswycg,Sittin' Up In My Room,Brandy,2EHFZkzTbRFDt1tomCBToM,Waiting To Exhale,1995-11-14,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,8,0
28145,3cJ2rADG1IyiRyAUvxj5Aq,Speed (Interlude),Tetengo,5DHdv0N7qILNYb0IzMbR1T,Electroshow,2018-06-21,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,10,0
8120,0PT7nlpo11hYYyfnBgtilT,Nasty Freestyle,T-Wayne,7BqiR1ZnYFkcOnoNIpk7bS,Nasty Freestyle,2015-05-04,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,11,1
23884,6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,1I4W7JKzYbl8VKRfD61DIS,Stay,2017-02-23,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,5,0
21413,5bzaS5tAni5oUpW7bWVdtY,I Wanna Rock (feat. Gunna),G-Eazy,77Q0xwlCfFLhUNO1Sh8ORM,Scary Nights,2019-10-18,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,10,0
12713,608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,0F77QekrNe8vVAjU2sepja,One of These Nights (2013 Remaster),1975,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,7,1
32352,4x0cvchv700bFYi04xWOBM,One Two Fuck You - Radio Version,Kastenholt & Dee,2Pc7BQyMLRfDxCIr30yHqE,One Two Fuck You,2012-12-20,Gym (Melbourne Bounce/Progressive House),5BqOZpVEqRDfZScvW1QUyA,edm,progressive electro house,6,0
26290,63hpwQ6bWNxQ0YWTUaGtha,Shimasyou! (Do It!),Night Tempo,6J30sBc6ZgSAr9LvylXsKz,Fantasy,2017-04-20,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,8,1
30223,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,7,1
7144,59R1Pv7IfNDHU76u6eD6yW,Time Taker,Geto Boys,06BLB0YP19RZgiqvYwho9A,The Resurrection,1996-04-02,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,1,1
11982,3OK8lPgSMxSLNEQjzCxQXj,Le dîner,Bénabar,3ujow1qEoVZFPcW151T3b7,Reprise des négociations,2005-10-21,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,11,0
24187,1TWhpLaqdToKoHHpFnCxsd,I Miss You,Aaron Hall,16ugx2RULvA4s2HHVEqkDi,The Truth,1993-01-01,New Jack Swing/ R&B Hits: 1987 - 2002,4sji14lrB5bgcr51lPALYH,r&b,new jack swing,6,1
15293,7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,19AUoKWRAaQYrggVvdQnqq,High Voltage,1976-05-14,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,3,1
2743,6s3GEN8wK0OMzzzZbXj0fu,Hymn for the Weekend - Seeb Remix,Coldplay,0ezwRysfWCrR5tDgpBwkIw,Hymn for the Weekend (Seeb Remix),2016-03-25,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0,0
30277,4k3uABcX9iaGlt5pRJhumi,stupid,Tate McRae,0uzAVFqstsfwdLtnDs6zm8,stupid,2019-12-06,Charts 2020 🔥Top 2020🔥Hits 2020🔥Summer 2020🔥Pop 2020🔥Popular Music🔥Clean Pop 2020🔥Sing Alongs,3xMQTDLOIGvj3lWH5e5x6F,edm,pop edm,0,0
18929,3gvGnkmg8zVZdBAx4B7Cvq,Ayer La Vi,Don Omar,5P7eeivoVmpnalOUtwzj4h,King Of Kings (Armageddon Edition),2006-01-01,Reggaeton Classics,37i9dQZF1DX8SfyqmSFDwe,latin,reggaeton,7,0
9288,05SgVqTnF4qEMvKSGPeRSD,Ich Binnezz,Bonez MC,5kKT15JpM6115Bi4GUPSDb,Sampler 3,2015-01-30,GANGSTA Rap,5GA8GDo7RQC3JEanT81B3g,rap,gangster rap,11,1
2735,0SJPThTy7ynySPF4euczx7,Work from Home,Fifth Harmony,7wFsG5BDL7B2UqoK8FgTfk,Work from Home,2016-02-27,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,8,1
21839,6x53SJOV1PAZ8ZUwH4NFXQ,Knockin' da Boots,H-Town,1XXRMULRjSHEmWNxk9G1Cd,Fever for da Flavor,1993-01-28,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,1,0
27408,6kK2YbF8boQl32Lqkai3Ca,All Night,Parov Stelar,4TEZiXCLTfPn5KJFrQgl7k,The Art Of Sampling (Deluxe Version),2013-01-01,Electro Swing,3Dr4NKbsFQ2m7tmPxGRroO,edm,electro house,7,0
22961,0LDFH1WLQ6NPEMH556LUGs,Shutter Island,Jessie Reyez,2q7EwuXduuQGDJrPYPVFyw,Kiddo,2017-04-21,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,1,0
31764,4d3UnYs8dRDDd93MVaoj74,Wildcard (feat. Sidnie Tipton),KSHMR,35VgpLWPMuKuPnklBgpK1N,Wildcard (feat. Sidnie Tipton),2016-04-08,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,4,0
28584,0NSHFVRsifouetxcWGANe0,So Close - Curbi Remix,NOTD,3DxmIHc4IwNuBgJ0dc5c6F,So Close (feat. Georgia Ku) (Remixes),2019-03-08,PAROOKAVILLE - Big Room,6vbHQdtfmexb0ptmBSpemm,edm,big room,5,0
19003,1E0aH9vpDU5cKRMFbfZac8,Rutina,Favian Lovo,0CsMI48psKsGSz9vFR9Sm1,Rutina,2019-11-14,Perreo City,37i9dQZF1DWUlCmB8llCTB,latin,reggaeton,1,0
10777,0Gx6SVfpMCyjWjA15t124N,Try,6o,3r5f99HHnrDciadUXZmUSZ,Try,2019-12-27,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,5,0
10336,13UKSWQZOcHltJ7QBiR1Xt,When You Need Me,Silent Child,4KhfLF8cKqrfL6ud6yTJUw,When You Need Me,2019-11-29,Trap Nation,0NCspsyf0OS4BsPgGhkQXM,rap,trap,1,0
24803,3paAqQPnUaMPmIEz3tJCtB,Rumors - Re-Recorded,Club Nouveau,4P1LRl10J2zFK1YhVaRAiY,New Jack Swing - R&B Hip Hop Hits,2011-01-01,New Jack Swing -late 80's & early 90's Hip Hop and R&B,30z5uGyqurJn0NtkZ9e8BT,r&b,new jack swing,10,0
19564,7DOh0tBGnyMt6C5OO7o8Yq,Nada,Cazzu,5zbO01D6uIqC2ejQSQEN2O,Error 93,2019-06-03,Reggaeton 2020 😍 🔥,03sDEv7FN58Mb9CJOs1Tgn,latin,reggaeton,6,0
1974,3MTk8zTFCHgMei64ycr6GH,There Will Be Blood,Kim Petras,1DHYrQEevTTen4mqPgaxfH,TURN OFF THE LIGHT,2019-10-01,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0,0
1502,3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,49yHvRh1cOfLcEKukEP7Ox,When The Sun Goes Down,2011-01-01,Post teen pop,7jQHOrErpLMStcUUSavQWR,pop,post-teen pop,4,1
6497,6vtO73QIQgGMoAuvMY50u6,Infrarot,Phil Dee,463zs5Cn2Jbx7rYM5elzKl,Infrarot / Kamel,2019-06-11,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,9,0
19613,4WjmDJbLRRGwpJqQkWj02m,Síguelo,Wisin & Yandel,5qRfDklxdqU8XrU3qwnDxF,Los Extraterrestres - Otra Dimension,2008-01-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,3,0
8874,2vJIpJnJk1UILrjEXFnKfZ,Hokus Pokus,Olexesh,1ck1hyJmy7EfgoiOJouFMP,Nu Eta Da,2014-03-07,Gangster Rap Deutsch,1qXg9ck25tBRxeXsj8mbDG,rap,gangster rap,1,1
4432,28sNP4vXS6EtFr2VKPhCTQ,minimal,ROLE MODEL,0Y6gjR6DUAx8K2IRbaWT0p,minimal,2019-05-03,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,1,1
15417,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,2widuo17g5CEC66IbzveRu,Hotel California (2013 Remaster),1976-12-08,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,2,1
10751,09Ltdtsh3FFIGAppCJj0HD,Ares,TORU,6ITmhXGA9NdbKI60F9N8Cx,Ares,2018-11-29,Arabic Trap,37i9dQZF1DXcC6YLqj8ET8,rap,trap,2,1
8142,7zSbZj5aalmS4yYLOLwDd6,Come on to Me (feat. Sean Paul),Major Lazer,6EFR4aXlC8CtacHf30uOnH,Strictly The Best Vol. 51,2014-11-21,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,2,1
11320,6r8cZQUc0zieslYpGuMmLj,Woman,John Lennon,3kYxJnL0ZW1ePbFmsbvYiN,Double Fantasy,1980-11-17,The Black Album,0KNLLunbFh9XgitPMOGmQg,rock,album rock,3,1
15941,0tKjVEJlX3IZ5L1rEJc5hh,When I See You Smile,Bad English,0oNZnqsNbKKMKedFNNRs69,Bad English,1989-06-15,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,7,1
4426,20JGGCzwmvA9t1vs9HYkxE,Peace,Alison Wonderland,6zM5YxPEEgJTDKzqEBUcWa,Peace,2019-04-04,2019 in Indie Poptimism,16RNbqnNCCLlBJti7JU5nc,pop,indie poptimism,2,0
10404,0iQmZXv7e8EHcmJmHpZX3o,Eres Top,Ozuna,7f6r6ijWtMJ0QYydwuCYvH,Nibiru,2019-11-29,Flow Selecto,37i9dQZF1DX4OjfOteYnH8,rap,trap,11,1
2040,7w8ny8jC7EtDyl5g35JmZX,Trippin',Becoming Young,0atoxidEfawrlp74fUJ8wy,Trippin',2019-09-27,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,1,0
27078,38sUd0bwNkqDOAam8O6bzT,Places,Catnip Cloud,6pIZF91EsqHOzNTQYB0gHN,Places,2018-01-02,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,9,1
18486,7Fl3wSxRqBljyQH8dJSz9c,Traidora,Gente De Zona,2HXRjHb2nbLJa5r70FBtdT,Visualízate,2016-04-22,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,10,1
22848,328F2sC7uw6wdkWLggOAQ2,Borrowed Time,Parquet Courts,198JgCiP5oHBycAKedKHRm,Light Up Gold + Tally All The Things That You Broke,2013-10-15,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,r&b,hip pop,0,1
13602,11hrac0abM5C78XGjnxsNx,Dreams - Live,Van Halen,61mBoFyJYFvz1liCNwR6j7,"Van Halen Live: Right Here, Right Now",1993-02-23,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0,1
23676,6bMfEx9nIYsmFjiJl6P9NY,In Mezzo A Questo Inverno,Tiziano Ferro,2OFCijOtzwFMkFNLRdShHw,Accetto Miracoli,2019-11-22,Musica Italiana 2020 - Playlist Pop & Hip-Hop (Canzoni Italiane 2020),6kVFIQBhLT4003iw2WWEv1,r&b,hip pop,7,1
