,track_popularity,track_id,track_name,track_artist,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,key,mode,combined_text
30122,1,18l9dai8PHPKp0MzR73toP,clarity,Zedd,4WGxTGkyuhM6sKj3QbhHnd,club life vol 3 stockholm,2013-06-11,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,5,0,clarity club life vol 3 stockholm edm pop edm
30926,14,5aSpdEubSdMnRNevctb55H,clear,Pusher,4UEnjmsxamL7Ojl3t9i43K,clear,2016-06-24,Happy EDM,3d2JFEbvcx7p2CHkBaQeMZ,edm,pop edm,0,0,clear clear edm pop edm
10997,31,16PbhyOxOEUtBtdKhr3UMx,clicced,Spade Melo,3iEU5Z1xZXzNocF4asuas3,aces high,2019-11-15,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,5,0,clicced aces high rap trap
13872,56,0R332cdlS9LyE0Ge2PSlVC,climbing up the walls,Radiohead,7dxKtc08dYeRVHt3p9CZJn,ok computer,1997-05-28,Permanent Wave,5Go0Jsxj1UnsU7Om841BEo,rock,permanent wave,11,0,climbing up the walls ok computer rock permanent wave
8098,4,2WBjsxTE3hBInd21yUY65h,clique,Kanye West,6d2qbn0ZaUgEGY48TCKn0x,clique,2012-09-06,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,7,0,clique clique rap southern hip hop
27254,50,7MMV0p9GGiOaQaTvvjELC7,clocks,Stream,1Jc1QFdUpxnXtX7ojtGpCd,clocks,2019-10-25,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,electro house,7,0,clocks clocks edm electro house
21517,57,3KVlk3I9qKGTPFpkWA20nh,close,Ella Mai,67ErXRS9s9pVG8JmFbrdJ0,ella mai,2018-10-12,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,5,0,close ella mai r&b urban contemporary
29745,27,7DEg5RLG8GOgt7NSrVAKKJ,close,Nick Jonas,6wEWd7YQIs5a6AraHUMbjI,close,2016-04-29,Pop EDM Remixes,4aUEH3uhbofktrFkXOOaKj,edm,pop edm,6,0,close close edm pop edm
29631,79,7N06jo3EnV792VFaG8vuW6,close your eyes,Felix Jaehn,0PhTTyRWpJVlg4F5RC0xmE,close your eyes,2019-11-22,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,11,0,close your eyes close your eyes edm pop edm
2810,62,7crMiinWx373rNBZBaVske,closer,The Chainsmokers,22rp3PnM3q2mtTI0OGCzpq,collage ep,2016-11-04,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,8,1,closer collage ep pop electropop
4535,85,7BKLCZ1jbUBVqRi2FVlTVw,closer,The Chainsmokers,0rSLgV8p5FzfnqlEk4GzxE,closer,2016-07-29,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,8,1,closer closer pop indie poptimism
5322,28,4Sd8YEW2FbCXvqTW3NV7N0,closer still,TENDER,6or48TgSYpDEC5VZcRLtYc,closer still fear of falling asleep,2018-10-31,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0,1,closer still closer still fear of falling asleep pop indie poptimism
4274,40,51b9RSkQA203wA3XvFMsTl,closer than this,KAYE,7mGfhJ5VciWG31qbGTPoZW,closer than this,2019-12-16,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,5,0,closer than this closer than this pop indie poptimism
3996,28,2wOrU3z0ivb4L7f46c9Nf9,closing in,Ludomir,3ciGcFjAgROJq6hAm2hZZW,closing in,2016-12-30,Chillout & Remixes 💜,4NlAd9NpIa92IjErMyAriM,pop,indie poptimism,3,1,closing in closing in pop indie poptimism
958,36,3xJx0XcOK0tfVquoP1TY1i,closure,Snareskin,5Nm8uvUxW7aC0fiyl2tED6,closure,2018-11-23,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,1,0,closure closure pop dance pop
12356,70,2udGjDmpK1dH9VGyw7nrei,cocaine,Eric Clapton,0GBrlPh90D25SQ6EJu4VtT,slowhand 35th anniversary,1977-11-01,Rock Classics,37i9dQZF1DWXRqgorJj26U,rock,classic rock,9,1,cocaine slowhand 35th anniversary rock classic rock
13011,37,5qMfl9sJQN2ernHq3kB6mT,cocaine habit,Old Crow Medicine Show,5WIghlR8eYL5qo0WqfEq38,big iron world,2006-08-29,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,9,1,cocaine habit big iron world rock classic rock
6932,47,0l2o1LkTeVh7uQfePoXs7c,cock the hammer,Cypress Hill,02lktkm4J7K7N8T63Gm7KX,black sunday,1993-07-20,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,10,0,cock the hammer black sunday rap southern hip hop
10888,45,495nZkpzgWgnNYb0TO0b41,colar da versace,MC Hariel,1rQ8EtGUuxXvBh0X4NtI2c,colar da versace,2019-11-27,Dose Trap,37i9dQZF1DWWlW7KLhEhCZ,rap,trap,3,0,colar da versace colar da versace rap trap
4550,50,0akznwBCaPCVAtiGblDtHt,cold aint for me,Oceans,2X7vgxH5mvgAjK98sKeg2R,cold aint for me,2016-08-26,A Loose Definition of Indie Poptimism,4ZO0wp9G8FA3X6oYNBzda6,pop,indie poptimism,7,1,cold aint for me cold aint for me pop indie poptimism
4510,65,6RKGBcDtgzXx21zUjpeu6F,cold cold man,Saint Motel,2r69WsAMyjbgLf8c4woaUr,my type ep,2014-08-16,Indie Poptimism,1pZWCY50kMUhshcESknir8,pop,indie poptimism,9,1,cold cold man my type ep pop indie poptimism
26730,71,7KX65PC1UZuImsUInThbav,cold little heart,Michael Kiwanuka,55A6d8TOuiAs6zDiKj2c3A,cold little heart,2017-02-24,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,7,0,cold little heart cold little heart r&b neo soul
30939,69,7zsXy7vlHdItvUSH8EwQss,cold water,Major Lazer,3Kmo85mapQ2wTaCAHBkKsK,cold water,2016-07-22,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,6,0,cold water cold water edm pop edm
2897,35,3LxFqieGoMcJSnDVHokSLp,colors,Hardwell,3QTVsIyjtbHhXGxwh7H6j3,united we are,2015-01-20,Electropop - Pop,5TiiHps0hNCyQ6ijVkNZQs,pop,electropop,2,1,colors united we are pop electropop
30178,2,2wINoRCKEZtA4CuLLwP86J,colors,Halsey,5g80A2GoF9f7OC2rBjhnbe,complementary colors,2016-04-22,EDM - pop remixes,0cvVad4XizGbOS0vlwZYS5,edm,pop edm,1,1,colors complementary colors edm pop edm
1558,67,5fmBkJa4mTezkJq8B1TgSn,colourblind,Tones and I,2pJXQvY0YeDvVJ9gMU9G7j,the kids are coming,2019-08-29,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post teen pop,9,0,colourblind the kids are coming pop post teen pop
2270,69,6LoQHIo74tOzQ8EsLEkhgF,come get it,Selena Gomez,3cGKAHAUhAaTTezK4GbBhQ,stars dance,2013-01-01,post teen pop,45AKTTGQEfYgAyidW5hucn,pop,post teen pop,7,0,come get it stars dance pop post teen pop
13271,72,4P5KoWXOxwuobLmHXLMobV,come as you are,Nirvana,2guirTSEqLizK7j9i1MTTZ,nevermind,1991-09-26,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,4,0,come as you are nevermind rock classic rock
20030,8,5kTQcXGrvTxBQf0s4Hx1fj,come back to me,Chino Grande,7Dzq0d1z5ziFI99V1BVsi0,the story of my life,2011-08-16,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,1,0,come back to me the story of my life latin latin hip hop
22563,66,276zciJ7Fg7Jk6Ta6QuLkp,come down,Anderson .Paak,4VFG1DOuTeDMBjBLZT7hCK,malibu,2016-01-15,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,8,1,come down malibu r&b urban contemporary
14870,39,3t2kTBMZGwDLbcfZ0vTbaJ,come get your coat,Blacktop Mojo,7anhL0RBTiACAxf1sbvB1l,under the sun,2019-09-13,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,6,1,come get your coat under the sun rock hard rock
4107,69,2K8elWg8ihrZRwZJ7Gy6L3,come home to me,LÉON,4rH2e0qPw9MrwOSdk9rKNe,leon,2019-03-01,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,11,1,come home to me leon pop indie poptimism
12805,64,0PsbWiVtix5FoTZ1s00mEl,come sail away,Styx,6MFIBPVrZjHjP0pPkVF3IU,the grand illusion,1977-01-01,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0,1,come sail away the grand illusion rock classic rock
31973,13,5wH0WgmowRwJOhVUZE9miS,come through,Spencer Annis,7DT0xGsfOEah2mgYAcJdo5,come through,2018-10-12,CHRISTIAN ELECTRO / DANCE / EDM,0MhTMIo1bgH6zzPh7BdChT,edm,progressive electro house,6,0,come through come through edm progressive electro house
25953,71,1m8WpLYXEiNVZchsWEcCSy,come through and chill,Miguel,05LEST8E8mkEIl2LRfUkcI,war leisure,2017-12-01,Neo Soul 2019,44d7ppo4cggZJmzH2WOhAc,r&b,neo soul,6,1,come through and chill war leisure r&b neo soul
17424,63,1Ht4NJdY8adMsW540P5vG0,come with me,Nora En Pure,1Z83BApqk19O0J3QAMRqaR,come with me,2013-03-11,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,6,0,come with me come with me latin tropical
8142,37,7zSbZj5aalmS4yYLOLwDd6,come on to me,Major Lazer,6EFR4aXlC8CtacHf30uOnH,strictly the best vol 51,2014-11-21,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,2,1,come on to me strictly the best vol 51 rap southern hip hop
13744,74,5HNCy40Ni5BZJFw1TKzRsC,comfortably numb,Pink Floyd,5Dbax7G8SWrP9xyzkOvy2F,the wall,1979-11-30,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,11,0,comfortably numb the wall rock permanent wave
635,49,6stXqwqZiO3JUYe6Sb1oPp,coming home,TooManyLeftHands,3GDjjNPjXZG00cAcQ3C0S4,coming home,2019-11-22,Pop / Dance,6mXh8CUBMBsBUu88a4eAQV,pop,dance pop,5,0,coming home coming home pop dance pop
4027,62,6m3ZWIXhjoV76syT1j2oE9,coming over,Dillon Francis,5yscEifoZw3M3abIVCr8ed,this mixtape is fire,2015-08-14,POPTIMISM,6lWMi4lPiiPwDqn8ZpeyAY,pop,indie poptimism,5,0,coming over this mixtape is fire pop indie poptimism
16461,42,44E4aMwLp8EosJDp8WyQe4,como fuego,Reyna Tropical,2cob5a2IGcGDa0CuYS3jLi,como fuego,2019-01-20,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,1,0,como fuego como fuego latin tropical
11171,52,6l2UmWFHtPqgWq0hnqlfJT,como soy,Pacho El Antifeka,6aDcL8v3iXacgkHL7DGu0G,como soy,2018-08-30,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,9,0,como soy como soy rap trap
14404,70,6hFHsQWB7HdVrSe7efRR82,como te extrano mi amor,Café Tacvba,33iiSdb0XhQI0dSstspDls,avalancha de exitos,1996-10-25,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,9,1,como te extrano mi amor avalancha de exitos rock permanent wave
17569,54,3pz19CAY4yX7FSnTWDu3La,completamente enamorados,Chayanne,5vdBZ9BMY2tZbvxYmKsGUR,tiempo de vals,1990,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,10,1,completamente enamorados tiempo de vals latin latin pop
4643,87,5w9c2J52mkdntKOmRLeM2m,con calma,Daddy Yankee,1otwHKoQ5KPaiekpYk4tWh,con calma,2019-01-24,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,8,0,con calma con calma pop indie poptimism
17560,60,5UPd6Gyj4aoaTUTlpWSak5,con los anos que me quedan,Gloria Estefan,2K2yvhTFeRBZdDboSQzFAJ,mi tierra,1993-06-03,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,2,1,con los anos que me quedan mi tierra latin latin pop
25378,39,6P2Big8I59CgNw5U55h4EF,conclusion,NOLAN,6IgmbIhZabdxgXSu6GWVqd,before the suns up,2019-06-04,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,6,0,conclusion before the suns up r&b neo soul
9731,43,3A1CiVw4NdW6dKuMjftnJc,conexion vieja escuela,Cartel De Santa,1s6Kp6CZX6bvDSfXHxhrMW,volumen prohibido,2007,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,6,0,conexion vieja escuela volumen prohibido rap gangster rap
23407,67,7wBThXx7BGZHJJ3aN3OPvv,confessions part ii,Usher,1RM6MGv6bcl6NrAG8PGoZk,confessions,2004-03-23,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,1,1,confessions part ii confessions r&b hip pop
17974,60,4aMT5LHe8A2uIc11H8Cx2m,conga,Gloria Estefan,2YJ81wckAY1scqgIsFNVBW,exitos de gloria estefan,1990-09-25,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,2,1,conga exitos de gloria estefan latin latin pop
22331,73,7sTtHHrD0zDpmzQzH3zegz,consequences,Camila Cabello,2vD3zSQr8hNlg0obNel4TE,camila,2018-01-12,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0,1,consequences camila r&b urban contemporary
11984,43,5yakRZmZ20eaZ1J4nDgQhN,consolation prizes,Phoenix,2STZqJIh4Kf0OIU5yVgYGV,it never been like that,2006-05-12,L' ALBUM ROCK,0jilq2XZP9F2fwzp2k6iXK,rock,album rock,11,1,consolation prizes it never been like that rock album rock
13711,57,0wCrg1LhgPcGMw51qqpI6k,constant craving,k.d. lang,22TXLyA5GOT19O9hIdAHLE,recollection,2010,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,5,0,constant craving recollection rock permanent wave
12905,32,7aHgY12niQRYzKDmFAAoeA,constellation,Spacebones,2bdvLfBGtVZu2e1Dq8OJ8D,constellation,2019-09-27,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,classic rock,4,1,constellation constellation rock classic rock
16647,1,3Ci6uIZmFwpCdt9J4Ozj9F,contento,Shelow Shaq,5f5e8N3dykCFlpduLBviW3,contento,2019-06-21,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,5,0,contento contento latin tropical
19655,49,3fgcNEuhaTEF5HfOWzh3pV,conteo,Don Omar,1jvfABr5t081rCAjajFQey,king of kings 10th anniversary,2016-11-11,This Is: Don Omar,37i9dQZF1DWYBUdckfg1va,latin,reggaeton,7,0,conteo king of kings 10th anniversary latin reggaeton
17926,44,7fnCbSAVliRFkX2EIVCCzV,contigo,Cali Y El Dandee,6lNk6ACzAMrdMy1CTtkx1q,contigo,2014-08-12,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,9,1,contigo contigo latin latin pop
21608,46,5Ujxm0SqXtotAV0lUx3yj4,cool off the rain,VanJess,0q8NuqlfEISWGQsneoCHQY,cool off the rain,2019-10-30,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,11,0,cool off the rain cool off the rain r&b urban contemporary
1718,70,2zFF6jG5hQArbzcXz3KUWk,cool for the summer,Demi Lovato,3HV3ecmJJ2GmHM93vVVKXF,confident,2015-01-01,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post teen pop,5,0,cool for the summer confident pop post teen pop
27087,31,7kL9y3NAY3Fc7oRz6w1KDF,coquillages crustaces,Notre Dame,5pzcQj1FYXnI3FVPk6HSWS,coquillages crustaces,2019-06-21,Electro Posé - Discoveries,6nZaTh6K1SwhdELFTmA99C,edm,electro house,4,0,coquillages crustaces coquillages crustaces edm electro house
19231,74,5cepAtqnEQ6yVG6088zMMu,corazon,Maluma,6MoaDh76Fsg0ogW2l7HAFx,fame,2018-05-18,Tusa - Karol G | China - Anuel AA | Estrenos Reggaeton y Música Urbana 2019,0T47pLnihK4xB8Bk9IQ0Dv,latin,reggaeton,9,0,corazon fame latin reggaeton
16650,9,3vmVl9pPrBthxN5VpfnCev,corazon con candado,Raulin Rodriguez,48njdpZV4v6qxdBhgpAOUW,corazon con candado,2017-10-18,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0,0,corazon con candado corazon con candado latin tropical
22764,53,4nsjsaov1d0LvyOVPCaXRf,corda bamba,Malibu,2ubtGX0eu9F0UVLMx7sNE5,corda bamba,2020-01-10,Brisa Pop,37i9dQZF1DX2vsux22VuNL,r&b,hip pop,4,0,corda bamba corda bamba r&b hip pop
22044,43,0LsG4XAbOVsx1qOTHtferA,cornerstone,Benjamin Clementine,0DX2KTWHgpTzVsZ3f7k6Yb,at least for now,2014-01-12,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,6,1,cornerstone at least for now r&b urban contemporary
16328,54,3zVf7Ssg55ioIak3B1aWSY,cosas bonitas,Grupo Niche,3igVKSNDdHZkHVYGoAe3Yu,cosas bonitas,2019-06-07,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,7,1,cosas bonitas cosas bonitas latin tropical
9732,53,4wPHioK5H2wDivqGWEwfaq,cosas de la vida,Cartel De Santa,7LP8ofOXYH2AGzc8ZCt0Oe,vol 4,2008-12-06,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,8,1,cosas de la vida vol 4 rap gangster rap
32645,5,4hWa3yGHOmjJ2pCWFkJsOY,cosmosurfing,Elea,62drs5CCrPYuQqM1w2CqBL,exploring stratosphere,2013-06-29,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,29jj7pQlDqnWclbHQk21Rq,edm,progressive electro house,1,1,cosmosurfing exploring stratosphere edm progressive electro house
1845,70,1UqhkbzB1kuFwt2iy4h29Q,cough syrup,Young the Giant,2ww7MYrkExsljnKhcINDse,young the giant,2011,🤩🤪Post Teen Pop🤪🤩,6IT8LGpwLw3Pt2XnVUBN7j,pop,post teen pop,11,0,cough syrup young the giant pop post teen pop
21650,75,6oEVnWKgPqIEPc53OYDNqG,couldve been,H.E.R.,0IMTA2Wz6p8CNZ0MDK2zvg,i used to know her,2019-08-30,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,1,0,couldve been i used to know her r&b urban contemporary
26302,25,4Kt9ktbH1rLPGSfc8YXpfr,counterlight,1986 Omega Tribe,2D0ZslksGmdeDPrMXzZ0XX,crystal night,1987-02-04,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,4,0,counterlight crystal night r&b neo soul
23373,12,2Lg4kvhOrPhpGEZmSe7VAN,country grammar,Nelly,2HWBPvQoaMFBF6krXyzpOv,country grammar,2000-06-27,90s/00s Hip Hop & RnB,0Ar0Ng9DlAWZtSPBvOQgOa,r&b,hip pop,2,1,country grammar country grammar r&b hip pop
8498,46,2L7mrYVvjtTssCK2hDI1zJ,country to the city,Bubba Sparxxx,6mN6dYvSMJp8YKyW6KuJEe,country to the city,2014-04-20,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,2,1,country to the city country to the city rap southern hip hop
20055,12,7zCrKhN2u32tUQxDuIlemt,county jail,Malow Mac,6NfIXfl6J0cFJdrIRNQCax,the best of blvd oldie jams,2013-11-19,Chicano Rap,3o3xRXWMtBMezk0E3wmtGI,latin,latin hip hop,11,0,county jail the best of blvd oldie jams latin latin hip hop
8444,54,3scAjDdskrwS9KoTQrvvs9,cowboys,Jelly Roll,2XPQn6UyIL06t8Jgv6mba1,waylon willie,2017-11-03,Southern soul & hip hop,4xJULuV0P5PLcMe3xP8Pgj,rap,southern hip hop,0,1,cowboys waylon willie rap southern hip hop
6083,76,66TRwr5uJwPt15mfFkzhbi,crank that,Soulja Boy,5wFQi4xOTXILQSKQr0Ft8s,souljaboytellem com,2007-01-01,Hip-Hop Drive,37i9dQZF1DWUFmyho2wkQU,rap,hip hop,0,1,crank that souljaboytellem com rap hip hop
23484,19,4kWKXJFIuBhqJx8H83mCrq,crash and burn,ROSIE,0vIghrCMVBUHxZt4Oj8agL,crash and burn,2018-09-12,Hip Pop 2019,3tmx4p5RGlOV1AapXOt1Ze,r&b,hip pop,9,1,crash and burn crash and burn r&b hip pop
32699,34,66rEgkLMTnQNlH5wSrrIpW,crashing down,Aitor Blond,0oufxfEcgEPb6CTl6gUocI,crashing down,2019-08-30,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,2,0,crashing down crashing down edm progressive electro house
15187,36,7btm8gdGvpuRg3ElLZDbKw,crazy,Alex McArtor,5xoxIx7oLd9i9uVE2MawHo,heart talk vol i,2019-10-18,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0,1,crazy heart talk vol i rock hard rock
25528,40,122nU5ENr0Y3CX22FvlKi4,crazy dream,Tom Misch,5zAiufzCS4SXV7fHNSJPm9,reverie,2016-07-15,Neo Soul / Modern Jazz / Smooth Hiphop,07SNJ4MwYba9wwmzrbjmYi,r&b,neo soul,9,1,crazy dream reverie r&b neo soul
28150,14,4ULVqqz1ENoK1JtrbcRoOm,crazy flow,Rob Stepwart,246E5OvV4QXhPrGOSj7vdb,trip stories,2018-11-27,House Electro 2019,72r6odw0Q3OWTCYMGA7Yiy,edm,electro house,0,0,crazy flow trip stories edm electro house
27393,25,0CMRCkUdmiHGt7EzEUIskU,crazy swing,!deladap,7e0TQCD3QxftJWbhiaed7v,i know what you want,2012,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0,0,crazy swing i know what you want edm electro house
27203,41,3MzjsbSLrWi2RdGGRN5OVt,crazy things at night,Sonny Fodera,30bDgqr98wlsqBcMX9WYj6,insane,2019-01-18,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,8,0,crazy things at night insane edm electro house
15639,4,2nKOUDSm0EhVvQWoDyjl27,crazy train,Ozzy Osbourne,7uRtuOK8vhpFT3G5r8CPMg,the essential ozzy osbourne,2003,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,9,1,crazy train the essential ozzy osbourne rock hard rock
9772,38,6GUA71tYDtRw2odqa0rteC,crealo mi so,Cejaz Negraz,3c2ZQVSuJzPrbVbsKMaZ1q,buscando millones,2010-02-02,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,6,0,crealo mi so buscando millones rap gangster rap
31728,46,4tnwr1Z0YTGCT8PohX0pKg,cream,Tujamo,3gLK2y8nDxEFEMQgnbGYLx,cream,2015-09-18,Alex Workout,7fRlDx99wBg6i45OCvxwKY,edm,progressive electro house,5,1,cream cream edm progressive electro house
24111,66,1aWV3uY3SIEZVbmv45oFWS,creep,TLC,5eg56dCpFn32neJak2vk0f,crazysexycool,1994-11-15,New Jack Swing,3ykXidKLz1eYPvuGoFlD1e,r&b,new jack swing,5,0,creep crazysexycool r&b new jack swing
6324,68,1MUL6DO2gVimj2YrVedubd,creep on me,GASHI,2NK3KTJzSc3zW8DUwcW9Uq,creep on me,2018-08-22,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,9,0,creep on me creep on me rap hip hop
9726,24,7dEEQh0zrmar2UZmeazj6T,crees que son mentiras,TREN LOKOTE,1YsMsdZg7RB9eYHhW8fi3h,cementerio de raperos,2017-02-07,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,1,1,crees que son mentiras cementerio de raperos rap gangster rap
7216,43,0x9HPHvbIAySJlZU00cmNp,crept and we came,Bone Thugs-N-Harmony,3r25XjxAmLMOhOWoV6X8N9,e 1999 eternal,1995-07-25,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0,1,crept and we came e 1999 eternal rap southern hip hop
21735,51,0TiC3GtlMCskf2hIUIBcDV,crew love,Drake,63WdJvk8G9hxJn8u5rswNh,take care,2011-11-15,Urban Contemporary,4Pbs84EQbuAblxlp6Chz0d,r&b,urban contemporary,0,0,crew love take care r&b urban contemporary
2372,67,6T689Jvh5KrSXyaPtUWZtQ,criminal,Britney Spears,0oFBaXLFsUVa2gEmJf4FcJ,femme fatale,2011-03-25,post teen pop,6rjxP7GQKoqqgoakzxl3PY,pop,post teen pop,7,1,criminal femme fatale pop post teen pop
22334,65,6TpowNTagUJ7f8ctFFCVN8,cringe stripped,Matt Maeson,2OxHgRJNGBUpXamNnQ6OXg,cringe,2017-05-26,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,5,1,cringe stripped cringe r&b urban contemporary
3117,45,5HXTSRCFYcLtxnOzp9FHiH,crocodile tears,Unlike Pluto,3rTB7J5VxiRZtaSytw2EG0,crocodile tears,2019-09-18,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,9,0,crocodile tears crocodile tears pop electropop
21534,73,4wuCQX7JvAZLlrcmH4AeZF,cross me,Ed Sheeran,3oIFxDIo2fwuk4lwCmFZCx,no 6 collaborations project,2019-07-12,Most Popular 2020 TOP 50,1fqkbjEACMlekdddm5aobE,r&b,urban contemporary,4,1,cross me no 6 collaborations project r&b urban contemporary
24553,43,2sYLlZU3FuCF8SKNeIvdKA,crush on you,The Jets,1J0KuFjzTYeVLLV5Jqtan9,back to back,1998-01-01,New Jack Swing | The Best 👌,3m4z6komWDtKly3Q1FvFmN,r&b,new jack swing,1,1,crush on you back to back r&b new jack swing
1230,73,40nPimvmG05WYS7983bawZ,cry for me,Camila Cabello,2dq4ae5hiyxlFPG1s8rlq5,cry for me,2019-10-04,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,4QAzO1Z92yqqD6Mf3mOANu,pop,dance pop,9,0,cry for me cry for me pop dance pop
13293,5,6XIQe8CyDYFHN0iCjfRIuj,cryin,Aerosmith,5DS04MgiAZ1dI2jWUpDuGd,young lust the aerosmith anthology,2001-11-20,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,9,1,cryin young lust the aerosmith anthology rock classic rock
18274,75,1mT47pKLXUwPYGwB91GcNz,creeme,KAROL G,0bVsozItEQQVu2M5FnpnrG,creeme,2018-11-02,Pop Latino 2019 - Mix Canciones Reggaeton & Pop Latino - Pop En Español 2019 Musica Para Bailar,5ifDekrUt5lbSIMTSzNNqB,latin,latin pop,6,1,creeme creeme latin latin pop
17364,45,5y3X13iY0tzK9F7BR3D6RQ,cronicas de un debate de amor,Lola Club,3HGrlhV6GDMVdFs2xN9AQ0,ahora todos los discos tienen nombre,2018-05-28,Paraíso Tropical,2v41efarffe6iY8qpMK5Gj,latin,tropical,6,0,cronicas de un debate de amor ahora todos los discos tienen nombre latin tropical
